[Tue Dec 13 18:28:38.160990 2022] [core:alert] [pid 44011:tid 139981842544192] [client 127.0.0.1:35176] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:29.155776 2022] [core:alert] [pid 44511:tid 140276799706688] [client 127.0.0.1:56362] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:29.315496 2022] [core:alert] [pid 44511:tid 140276702107200] [client 127.0.0.1:56368] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:29.488218 2022] [core:alert] [pid 44512:tid 140276693714496] [client 127.0.0.1:56372] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:29.666104 2022] [core:alert] [pid 44512:tid 140276676929088] [client 127.0.0.1:56374] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:29.830790 2022] [core:alert] [pid 44511:tid 140276685321792] [client 127.0.0.1:56380] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:29.999866 2022] [core:alert] [pid 44512:tid 140276307846720] [client 127.0.0.1:56388] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:30.168541 2022] [core:alert] [pid 44511:tid 140276668536384] [client 127.0.0.1:56404] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:30.333018 2022] [core:alert] [pid 44512:tid 140276668536384] [client 127.0.0.1:56412] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:30.505456 2022] [core:alert] [pid 44511:tid 140276307846720] [client 127.0.0.1:56428] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:30.689399 2022] [core:alert] [pid 44511:tid 140276291061312] [client 127.0.0.1:56430] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:30.871665 2022] [core:alert] [pid 44512:tid 140276282668608] [client 127.0.0.1:56438] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:31.048175 2022] [core:alert] [pid 44511:tid 140276282668608] [client 127.0.0.1:56454] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:31.219470 2022] [core:alert] [pid 44512:tid 140276265883200] [client 127.0.0.1:56456] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:31.403413 2022] [core:alert] [pid 44511:tid 140276265883200] [client 127.0.0.1:56468] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:31.600886 2022] [core:alert] [pid 44511:tid 140275972302400] [client 127.0.0.1:56470] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:31.785868 2022] [core:alert] [pid 44512:tid 140275636758080] [client 127.0.0.1:56478] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:31.968896 2022] [core:alert] [pid 44511:tid 140275955516992] [client 127.0.0.1:56490] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:32.152101 2022] [core:alert] [pid 44511:tid 140275930338880] [client 127.0.0.1:56502] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:34:32.469088 2022] [core:alert] [pid 44512:tid 140275619972672] [client 127.0.0.1:56512] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:09.269797 2022] [core:alert] [pid 44512:tid 140275603187264] [client 127.0.0.1:39264] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:10.176049 2022] [core:alert] [pid 44511:tid 140275166996032] [client 127.0.0.1:45848] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:10.349313 2022] [core:alert] [pid 44512:tid 140274974062144] [client 127.0.0.1:45850] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:10.534143 2022] [core:alert] [pid 44512:tid 140275099887168] [client 127.0.0.1:45858] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:10.708718 2022] [core:alert] [pid 44511:tid 140275158603328] [client 127.0.0.1:45874] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:10.877697 2022] [core:alert] [pid 44511:tid 140276710499904] [client 127.0.0.1:45884] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:11.036412 2022] [core:alert] [pid 44512:tid 140276718892608] [client 127.0.0.1:45898] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:11.207930 2022] [core:alert] [pid 44512:tid 140276710499904] [client 127.0.0.1:45904] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:11.395336 2022] [core:alert] [pid 44511:tid 140276718892608] [client 127.0.0.1:45920] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:11.568543 2022] [core:alert] [pid 44511:tid 140276676929088] [client 127.0.0.1:45924] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:11.765466 2022] [core:alert] [pid 44511:tid 140276693714496] [client 127.0.0.1:45934] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:11.950043 2022] [core:alert] [pid 44511:tid 140276316239424] [client 127.0.0.1:45944] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:12.115727 2022] [core:alert] [pid 44512:tid 140276685321792] [client 127.0.0.1:45950] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:12.319292 2022] [core:alert] [pid 44511:tid 140276299454016] [client 127.0.0.1:45952] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:12.503253 2022] [core:alert] [pid 44512:tid 140276316239424] [client 127.0.0.1:45962] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:12.700899 2022] [core:alert] [pid 44512:tid 140276299454016] [client 127.0.0.1:42014] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:35:12.878363 2022] [core:alert] [pid 44512:tid 140276291061312] [client 127.0.0.1:42022] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:40:39.390350 2022] [core:alert] [pid 44511:tid 140276799706688] [client 127.0.0.1:56640] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:42.257463 2022] [core:alert] [pid 44512:tid 140275636758080] [client 127.0.0.1:56384] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:42.418284 2022] [core:alert] [pid 44511:tid 140276718892608] [client 127.0.0.1:56396] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:42.559806 2022] [core:alert] [pid 44511:tid 140276676929088] [client 127.0.0.1:32952] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:42.715171 2022] [core:alert] [pid 44512:tid 140275619972672] [client 127.0.0.1:32968] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:42.880187 2022] [core:alert] [pid 44511:tid 140276693714496] [client 127.0.0.1:32984] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:43.033522 2022] [core:alert] [pid 44512:tid 140275603187264] [client 127.0.0.1:32996] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:43.185232 2022] [core:alert] [pid 44512:tid 140274974062144] [client 127.0.0.1:33000] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:43.365843 2022] [core:alert] [pid 44512:tid 140275099887168] [client 127.0.0.1:33004] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:43.536758 2022] [core:alert] [pid 44511:tid 140276316239424] [client 127.0.0.1:33018] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:43.713028 2022] [core:alert] [pid 44511:tid 140276299454016] [client 127.0.0.1:33020] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:43.883035 2022] [core:alert] [pid 44512:tid 140276718892608] [client 127.0.0.1:33036] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:44.060041 2022] [core:alert] [pid 44512:tid 140276710499904] [client 127.0.0.1:33052] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:44.244510 2022] [core:alert] [pid 44512:tid 140276685321792] [client 127.0.0.1:33062] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:44.403686 2022] [core:alert] [pid 44512:tid 140276316239424] [client 127.0.0.1:33070] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:44.585619 2022] [core:alert] [pid 44511:tid 140276274275904] [client 127.0.0.1:33078] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:44.760795 2022] [core:alert] [pid 44512:tid 140276299454016] [client 127.0.0.1:33084] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:44.944345 2022] [core:alert] [pid 44511:tid 140275980695104] [client 127.0.0.1:33088] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:45.130229 2022] [core:alert] [pid 44511:tid 140275963909696] [client 127.0.0.1:33090] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:45.301830 2022] [core:alert] [pid 44512:tid 140276291061312] [client 127.0.0.1:33102] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:45.484252 2022] [core:alert] [pid 44511:tid 140275947124288] [client 127.0.0.1:33104] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:45.659225 2022] [core:alert] [pid 44512:tid 140276274275904] [client 127.0.0.1:33106] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:45.830006 2022] [core:alert] [pid 44512:tid 140275645150784] [client 127.0.0.1:33110] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:46.004366 2022] [core:alert] [pid 44512:tid 140275628365376] [client 127.0.0.1:33116] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:46.179545 2022] [core:alert] [pid 44511:tid 140275938731584] [client 127.0.0.1:33122] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:42:46.356391 2022] [core:alert] [pid 44512:tid 140275611579968] [client 127.0.0.1:33124] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:50.083146 2022] [core:alert] [pid 44511:tid 140275175388736] [client 127.0.0.1:48600] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:50.870436 2022] [core:alert] [pid 44511:tid 140276799706688] [client 127.0.0.1:48604] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:51.032130 2022] [core:alert] [pid 44512:tid 140274974062144] [client 127.0.0.1:48616] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:51.204048 2022] [core:alert] [pid 44511:tid 140276702107200] [client 127.0.0.1:48622] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:51.364615 2022] [core:alert] [pid 44512:tid 140275099887168] [client 127.0.0.1:48634] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:51.517405 2022] [core:alert] [pid 44511:tid 140276685321792] [client 127.0.0.1:48640] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:51.685352 2022] [core:alert] [pid 44512:tid 140276718892608] [client 127.0.0.1:48654] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:51.862438 2022] [core:alert] [pid 44512:tid 140276710499904] [client 127.0.0.1:48666] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:52.048448 2022] [core:alert] [pid 44512:tid 140276685321792] [client 127.0.0.1:48682] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:52.229660 2022] [core:alert] [pid 44512:tid 140276316239424] [client 127.0.0.1:48694] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:52.386679 2022] [core:alert] [pid 44511:tid 140276668536384] [client 127.0.0.1:48702] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:52.560761 2022] [core:alert] [pid 44512:tid 140276299454016] [client 127.0.0.1:48706] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:52.745678 2022] [core:alert] [pid 44511:tid 140276307846720] [client 127.0.0.1:42304] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:52.914960 2022] [core:alert] [pid 44511:tid 140276291061312] [client 127.0.0.1:42316] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:53.088352 2022] [core:alert] [pid 44511:tid 140276282668608] [client 127.0.0.1:42328] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:53.273569 2022] [core:alert] [pid 44512:tid 140276291061312] [client 127.0.0.1:42344] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:53.445429 2022] [core:alert] [pid 44512:tid 140276274275904] [client 127.0.0.1:42352] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:53.650566 2022] [core:alert] [pid 44511:tid 140276265883200] [client 127.0.0.1:42354] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:53.829596 2022] [core:alert] [pid 44511:tid 140275972302400] [client 127.0.0.1:42368] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:54.007913 2022] [core:alert] [pid 44511:tid 140275955516992] [client 127.0.0.1:42380] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:54.197837 2022] [core:alert] [pid 44512:tid 140275645150784] [client 127.0.0.1:42392] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:54.369069 2022] [core:alert] [pid 44511:tid 140275930338880] [client 127.0.0.1:42400] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:54.554399 2022] [core:alert] [pid 44512:tid 140275628365376] [client 127.0.0.1:42404] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:54.731421 2022] [core:alert] [pid 44512:tid 140275611579968] [client 127.0.0.1:42412] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:54.912269 2022] [core:alert] [pid 44512:tid 140275594794560] [client 127.0.0.1:42418] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:55.086170 2022] [core:alert] [pid 44511:tid 140275166996032] [client 127.0.0.1:42426] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:55.269937 2022] [core:alert] [pid 44511:tid 140275158603328] [client 127.0.0.1:42442] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:55.432733 2022] [core:alert] [pid 44512:tid 140275108279872] [client 127.0.0.1:42450] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:55.613943 2022] [core:alert] [pid 44512:tid 140276799706688] [client 127.0.0.1:42466] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:55.786821 2022] [core:alert] [pid 44512:tid 140276702107200] [client 127.0.0.1:42472] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:55.961305 2022] [core:alert] [pid 44512:tid 140276693714496] [client 127.0.0.1:42478] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:56.145020 2022] [core:alert] [pid 44511:tid 140276710499904] [client 127.0.0.1:42484] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:56.335925 2022] [core:alert] [pid 44511:tid 140276718892608] [client 127.0.0.1:42490] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:43:56.508040 2022] [core:alert] [pid 44512:tid 140276676929088] [client 127.0.0.1:42504] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:44:04.460207 2022] [core:alert] [pid 44512:tid 140276307846720] [client 127.0.0.1:42516] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:44:57.002057 2022] [core:alert] [pid 44511:tid 140276676929088] [client 127.0.0.1:32820] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:45:40.542459 2022] [core:alert] [pid 44511:tid 140276693714496] [client 127.0.0.1:39180] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:45:41.396108 2022] [core:alert] [pid 44512:tid 140275628365376] [client 127.0.0.1:39190] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:45:41.532347 2022] [core:alert] [pid 44512:tid 140275611579968] [client 127.0.0.1:39202] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:45:41.720864 2022] [core:alert] [pid 44512:tid 140275594794560] [client 127.0.0.1:39218] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:45:41.861967 2022] [core:alert] [pid 44512:tid 140275108279872] [client 127.0.0.1:39230] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:45:42.064894 2022] [core:alert] [pid 44512:tid 140276799706688] [client 127.0.0.1:39244] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:02.541056 2022] [core:alert] [pid 44512:tid 140276702107200] [client 127.0.0.1:52738] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:03.272393 2022] [core:alert] [pid 44512:tid 140276693714496] [client 127.0.0.1:52746] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:03.436733 2022] [core:alert] [pid 44511:tid 140276316239424] [client 127.0.0.1:52752] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:03.586396 2022] [core:alert] [pid 44511:tid 140276299454016] [client 127.0.0.1:52756] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:03.751605 2022] [core:alert] [pid 44511:tid 140276274275904] [client 127.0.0.1:52762] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:03.886386 2022] [core:alert] [pid 44512:tid 140276676929088] [client 127.0.0.1:52776] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:04.086480 2022] [core:alert] [pid 44511:tid 140275980695104] [client 127.0.0.1:52788] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Dec 13 18:47:04.201170 2022] [core:alert] [pid 44512:tid 140276307846720] [client 127.0.0.1:52794] /var/www/mvc/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
